time,latitude,longitude,altitude,cardinal_angle,elevation_angle,segment_distance
58958.38154717578,-21.71353068210867,133.74916465319728,478.7580417552466,177.87280287441808,-0.102655317470834,5900.126619165804
59210.42294577523,-21.74612408404657,133.70721169296633,477.3837124598989,230.0853703242028,-0.0132843037909733,5927.5418653951
59462.07009839368,-21.78692562280603,133.67561411504968,481.43826297791105,215.71809699312803,0.0392813994259776,5913.959265754856
59717.26874864155,-21.831949699048067,133.64662498847233,489.4764423960913,210.86449838838936,0.0768127707284423,5995.793086808674
59971.99967877244,-21.87211300989407,133.60801935827965,499.952901920993,221.73060291086355,0.1005409876650591,5970.264594057104
60229.65673201042,-21.907806194758233,133.56500110560668,506.317113813974,228.18916607786812,0.0610291593657914,5974.887206058842
60496.645296596354,-21.942249982136996,133.52054399671067,515.4446617594424,230.12409686726514,0.0875393453702007,5974.108732932204
60759.03292538877,-21.98027490705893,133.48099126316936,524.7435996335926,223.9632919679555,0.0897661624107001,5935.3039486910875
61010.51094167816,-22.028904209044537,133.45962516184133,535.8228617860107,202.16004515545774,0.1071734155074551,5923.056740236203
61262.069662280446,-22.077128053596,133.43562609461702,542.5688400103392,204.7569811444249,0.065045924557036,5942.200338029599
61510.74394668269,-22.125547521106068,133.42055525334436,552.9380338252047,196.0839172292829,0.1014977270943516,5853.435718139196
61760.95969489788,-22.17335089427993,133.43056085176903,565.682905596302,169.03054637844298,0.1235471125227252,5910.508276899383
62013.35813384687,-22.22673292376043,133.42604946754034,574.0879515471195,184.47322579119563,0.0808102945060608,5959.306833570046
62266.74446189938,-22.279674347885635,133.41879339086265,586.6531624118402,187.2280061217027,0.1205686704496187,5971.140644531772
62520.699280602435,-22.330398471094306,133.39979043398964,595.6446104744431,199.1128171607986,0.0859603879812107,5993.128361419394
62775.06666940151,-22.3809304160198,133.379512122303,606.301192909603,200.35782997373124,0.1018589897903787,5994.331532098271
63029.29041051682,-22.431432306947396,133.35930803536868,612.8269957946485,200.29371610548316,0.0624618508286086,5986.066857853584
63281.34736045811,-22.482017071011832,133.33952130465002,631.0211097479864,199.8710219204406,0.1750383177324472,5955.511410081212
63535.420097956216,-22.53433358930863,133.329638905974,645.783960306422,189.89695251589822,0.1415753837192269,5974.536581713212
63789.362383509106,-22.5865778814708,133.33882765505268,647.2371038244481,170.7762732585029,0.0139549439995243,5966.271807767918
64040.962845730675,-22.6385061629614,133.34999332242103,661.3359831214892,168.77534823721953,0.1357925894904514,5948.813334544294
64295.48809079114,-22.688689574732106,133.37023526772333,659.0101411746153,159.58797178501072,-0.0222585852738248,5986.9447688175305
64548.68436988848,-22.738807557467695,133.391656894142,647.594942762476,158.48604258358955,-0.1091654724688928,5991.2890504867455
64800.00005004532,-22.788910365222065,133.412818198173,659.400945306026,158.72521357525432,0.1141471622399524,5925.97494726693
65056.30798137892,-22.8337281776589,133.44243178386702,658.975966477764,148.66119317981122,-0.0040738013743447,5977.093864747156
65309.61516102219,-22.875935531476298,133.47880360025934,644.7001486066611,141.55441077033635,-0.1364184518539117,5995.83528747843
65556.41132253698,-22.918145157660263,133.51511256447333,636.4646844239328,141.6128312996346,-0.0803143361425224,5875.128322208544
65808.53883535844,-22.959068010167496,133.55110738375402,644.2192121401893,140.99874020770335,0.074433100485263,5969.138157856218
66058.64262061562,-23.001272750621567,133.587364375015,658.555049726766,141.66668039763988,0.1371590411216071,5988.532828459398
66308.94483119491,-23.04351066207637,133.62368637617502,669.5474978671534,141.64738588854675,0.1051818550706722,5987.916613829724
66558.8060410554,-23.085751018087898,133.65992945891898,677.7704612823013,141.7183647872656,0.0790261974992479,5961.83056916058
66811.97992648551,-23.127854495417935,133.69597366712566,695.2295352976743,141.78994029827618,0.1675104547488831,5971.737147263099
67067.8462257904,-23.17006284921427,133.73215310122734,703.246184534837,141.76372680135444,0.0767978055577255,5980.898656131048
67313.91766389113,-23.214539993129964,133.76063833472833,707.652466284718,149.52067080183883,0.043169005212919,5848.207495090835
67561.91798038919,-23.265427811675867,133.775992426934,702.3350669175458,164.50739565404194,-0.0514956359404014,5916.316094098854
67816.97607572642,-23.3168088355089,133.79229347491733,716.5945754987567,163.75688614769706,0.136742105142401,5974.810082028903
68076.41913962859,-23.3683655992356,133.809110397254,714.4136535194248,163.33114568470717,-0.0208786152407595,5984.95723452693
68321.88530471658,-23.419943619239863,133.82591970526698,712.3371226535974,163.35088686648544,-0.0199045618903285,5977.34582201818
68783.66129270359,-23.471193147302632,133.84263573403834,729.283642342697,163.34401860805337,0.163182442929241,5950.158686574084
70921.33077578574,-23.522469038698834,133.85941583475602,717.2272418713599,163.297987477461,-0.1168987408500944,5909.215955625938
71127.72797163941,-23.573393802534767,133.87439241037902,669.1070018347875,164.914671675441,-0.4679419142010979,5891.811095087512
71360.01933432878,-23.622777989330096,133.8724991399573,636.7053459170978,182.01168864023134,-0.3267526810559603,5681.5387132627475
71567.31291914318,-23.66738337624164,133.8676155447413,584.4833045705291,185.7262309375712,-0.548942661538326,5450.4982480242525
71767.72391962793,-23.7095006415222,133.872468075959,568.3391610792719,173.97813975209328,-0.1785709505724225,5179.948294858381
71986.21316054456,-23.7535624734596,133.87061985906033,554.4032388141891,182.1986532123559,-0.141197767002641,5654.961335196585
72207.10678267611,-23.7968602049497,133.86498761875868,548.4202978221065,186.78753113567257,-0.0600168201820459,5711.684516201669
72435.73767225983,-23.8348741917408,133.82718426484436,554.8423591797757,222.28762890133007,0.0620400379775356,5930.958132174261
72666.93720398002,-23.8769320519992,133.7909666749883,575.2368880022008,218.2154582042279,0.195794331288779,5968.078189336524
72898.36911111238,-23.918483309315032,133.75389053199936,605.8089499292477,219.20013649739028,0.2932199917325243,5973.790589534363
73127.82117208873,-23.957826580018537,133.7140003904477,612.0299293802965,222.81282045855957,0.0599108332908982,5949.437146819557
73356.42283943642,-23.994409353652067,133.67154149812666,590.402557151748,226.67267729961088,-0.2098072786597886,5906.142150798831
73587.58777862242,-24.03633334553984,133.63605760847202,594.2347448662463,217.70110459183294,0.0367591990779623,5973.148428816476
73816.97121986128,-24.07537143592913,133.596522882554,602.0833585530131,222.75352617990075,0.0757406540597475,5937.262925962596
74048.41869834428,-24.1122926559862,133.554560081877,574.2425403037859,226.04670581070636,-0.2671453950168084,5971.0923499254195
74275.54885931914,-24.1517724675317,133.51541759049832,571.1053376130054,222.13105774986977,-0.0304741540834495,5898.390361119925
74506.23492949881,-24.1968846271398,133.48557898748,538.7155337305969,211.10178120120136,-0.3127035042236354,5934.633320907764
74733.19791961391,-24.238598225393737,133.45145246743633,517.0846748661468,216.72018311205704,-0.2120161431324292,5845.551405192164
74956.89779047231,-24.284090851709635,133.43475921236436,516.1829816677108,198.4935112653618,-0.0089053375092991,5801.376333694673
75179.75269804237,-24.326902955002662,133.45826953013665,481.16436497208963,153.41794862663232,-0.3460176202158574,5798.532882525493
75400.47202824107,-24.359920019222567,133.43106283095366,485.18252691617613,216.89203166262595,0.0396211455613293,5810.626644862683
75627.68242760353,-24.400030559302067,133.393757369944,466.6626510315487,220.26125133449196,-0.1778698098044955,5965.640361800543
75853.45602187066,-24.439647184984636,133.35500192969766,446.89170900621895,221.68495496887024,-0.1909840439233587,5931.3192680087905
76077.51206099389,-24.4694807908118,133.30780504980297,442.249582020366,235.21393082840925,-0.0451430583384222,5891.807932510821
76296.6979349607,-24.50292415650873,133.267082569311,428.65170119800496,227.92806711032623,-0.1359623531353287,5730.260627897268
76516.20457924015,-24.546063089482132,133.24195643376368,427.88147265733386,207.91393713122545,-0.0076986904861685,5732.253355901528
76739.10017565753,-24.5926304537938,133.22659644487234,433.26055196089396,196.69499724133664,0.0527262666776612,5845.254636451757
76964.3968243869,-24.643197606151336,133.21064134026,453.9839643041696,196.00189364195765,0.201248887400492,5899.954015838704
77189.24513430892,-24.690836501436163,133.19073167465672,422.2067856205312,200.79223208988225,-0.3091457515148307,5889.392126586425
77407.94458730583,-24.739061013864703,133.183033700797,414.6210034075686,188.24910216178498,-0.0762849553879431,5697.49364176224
77633.55103197959,-24.788847037220464,133.18176205484667,427.8510814750045,181.3283791359471,0.1284625377096064,5900.758144818297
77859.12019861834,-24.840695197981,133.19186924730232,420.69879336247124,169.9680867648391,-0.069092209460612,5931.142270196791
78086.42194430866,-24.893855827833136,133.19557211164934,414.9081784614907,176.38471055351692,-0.055764498903317,5949.6220064085865
78311.8187299923,-24.9466931468868,133.19553077452665,413.62993997123874,180.0406430217557,-0.0123668846305418,5922.079145495209
78539.14915201704,-25.000180048649565,133.1990273705103,439.5391598802909,176.60931025155128,0.2475523709871152,5996.6289478183735
78765.73355550846,-25.053751562178636,133.20160743421164,449.2293231972187,177.5017886395608,0.0934215162480061,5943.009609910587
78991.39446895712,-25.106449707945096,133.19797084594902,455.9328897350703,183.5756529183541,0.0646815291502022,5938.108022287914
79217.7906095942,-25.15882541714597,133.19572607586665,421.084171282289,182.2215653267017,-0.3362238162402633,5938.489402198206
79440.27355786372,-25.211266757514167,133.20348109771734,410.9202822846751,172.37948789044253,-0.0999520172833769,5826.269124792162
79664.8444047921,-25.263731531419634,133.2090846004093,402.8323025868305,174.48295692091915,-0.0779721495787833,5943.235089778345
79888.22654730687,-25.315678440817337,133.19946646639397,409.62181488985533,189.50158759641405,0.0655510728350037,5934.46016003891
80108.33297669319,-25.3683082997437,133.192298146572,425.17120748832355,187.0160239686462,0.1506143811363122,5915.188915183864
80333.35033316437,-25.4198388755204,133.20278109145036,437.6872148478323,169.58885759137286,0.1212743706290539,5913.14820606564
80541.57130420707,-25.471103144226568,133.218121341602,452.11237098202344,164.88245898210812,0.1392445036063778,5935.594703779354
80789.92748401908,-25.5231521909676,133.22086161576,451.25324528383817,177.2799194162468,-0.0082958943896053,5933.570742527456
81020.3691490417,-25.5752026000441,133.2105118902457,471.047591595908,190.16826824161132,0.1923237117794741,5896.975634792363
81357.93764503536,-25.627858186694738,133.214881987709,486.900096270721,175.72058062107612,0.1537515569498288,5907.448681576848
83547.0599094808,-25.676021715537537,133.23838287683637,495.6986280403001,156.26286777338873,0.0846900424775077,5952.510524517234
83750.40153526141,-25.722620781231637,133.267826363551,504.0377421111242,150.35152481329362,0.0799613883241567,5975.330605855028
83957.9234649559,-25.771142570449765,133.29090203798702,535.5988696162316,156.81668421757172,0.3064110670930156,5901.556300245735
84160.30538015935,-25.822306110802227,133.292883770488,508.5285552862196,178.0031489889892,-0.2682311645703265,5782.338650616877
84365.40374769157,-25.86849690444987,133.28139959169735,505.3387641853119,192.61001001827148,-0.0311905037739412,5859.525414575749
84565.9281497125,-25.913402651327996,133.25139131650633,520.8187604344189,211.00671516122634,0.1500042146391293,5912.743369540273
84956.13526036926,-25.960609876509963,133.22519554497964,531.5573114040271,206.5142549700751,0.1041562983091314,5907.208501815236
85296.53524597376,-26.005672241592464,133.19662326046333,521.3717353317245,209.6756689316093,-0.1004099232672636,5812.074189698953
85493.84300529677,-26.05743015826136,133.19320675799997,505.8740261616866,183.39364665498303,-0.1505396541200459,5898.454393862274
85721.1296810362,-26.1102367604932,133.19937216678167,488.5300423519267,174.01501182217703,-0.1689993756309108,5880.105690661641
85949.13424406543,-26.1633474932888,133.19501128939697,472.7092793447861,184.21486297431392,-0.1512816419274175,5991.876019869592
86177.60252818391,-26.2168179962475,133.18873392941902,463.12907938398155,186.01230456295207,-0.0920583426942592,5962.572606004378
86405.55289394253,-26.269871638046663,133.18754957957964,447.5990227903731,181.14679547765616,-0.1505705034828503,5909.554856080368
